Time,Z-axis,Y-axis,X-axis,Battery,∞Celsius,EDA(uS),Event
00:10.5,-0.15,0.04,-0.81,-1,39.3,0,0
00:10.6,-0.21,0.08,-0.8,-1,39.3,0,0
00:10.6,-0.16,0.07,-0.82,-1,39.3,0,0
00:10.6,-0.17,0.1,-0.79,-1,39.3,0,0
00:10.7,-0.15,0.04,-0.8,-1,39.3,0,0
00:10.7,-0.19,0.09,-0.8,-1,39.3,0,0
00:10.7,-0.2,0.1,-0.78,-1,39.3,0,0
00:10.7,-0.19,0.1,-0.81,-1,39.3,0,0
00:10.8,-0.25,0.12,-0.8,-1,39.3,0,0
00:10.8,-0.23,0.1,-0.77,-1,39.3,0,0
00:10.8,-0.28,0.12,-0.78,-1,39.3,0,0
00:10.9,-0.28,0.15,-0.74,-1,39.3,0,0
00:10.9,-0.25,0.15,-0.75,-1,39.3,0,0
00:10.9,-0.31,0.17,-0.74,-1,39.3,0,0
00:11.0,-0.31,0.13,-0.74,-1,39.3,0,0
00:11.0,-0.29,0.13,-0.81,-1,39.3,0,0
00:11.0,-0.3,0.14,-0.73,-1,39.3,0,0
00:11.1,-0.28,0.26,-0.78,-1,39.3,0,0
00:11.1,-0.35,0.12,-0.73,-1,39.3,0,0
00:11.1,-0.3,0.13,-0.74,-1,39.3,0,0
00:11.2,-0.3,0.09,-0.77,-1,39.3,0,0
00:11.2,-0.31,0.16,-0.69,-1,39.3,0,0
00:11.2,-0.35,0.24,-0.75,-1,39.3,0,0
00:11.3,-0.31,0.17,-0.72,-1,39.3,0,0
00:11.3,-0.32,0.11,-0.71,-1,39.3,0,0
00:11.3,-0.4,0.09,-0.81,-1,39.3,0,0
00:11.3,-0.33,0.06,-0.82,-1,39.3,0,0
00:11.4,-0.44,0,-0.74,-1,39.3,0,0
00:11.4,-0.35,0.06,-0.7,-1,39.3,0,0
00:11.4,-0.38,0.08,-0.7,-1,39.3,0,0
00:11.5,-0.29,0.04,-0.81,-1,39.3,0,0
00:11.5,-0.28,0.03,-0.78,-1,39.3,0,0
00:11.5,-0.28,0.07,-0.78,-1,39.3,0,0
00:11.6,-0.27,0.06,-0.77,-1,39.3,0,0
00:11.6,-0.29,-0.19,-0.82,-1,39.3,0,0
00:11.6,-0.3,-0.01,-0.81,-1,39.3,0,0
00:11.7,-0.28,0.08,-0.75,-1,39.3,0,0
00:11.7,-0.35,0.11,-0.78,-1,39.3,0,0
00:11.7,-0.4,0,-0.72,-1,39.3,0,0
00:11.7,-0.3,-0.02,-0.73,-1,39.3,0,0
00:11.8,-0.12,-0.02,-0.84,-1,39.3,0,0
00:11.8,-0.1,-0.05,-0.92,-1,39.3,0,0
00:11.8,-0.1,-0.06,-0.81,-1,39.3,0,0
00:11.9,-0.05,-0.13,-0.76,-1,39.3,0,0
00:11.9,0.06,-0.21,-0.87,-1,39.3,0,0
00:11.9,-0.03,-0.14,-0.83,-1,39.3,0,0
00:12.0,0,-0.14,-0.8,-1,39.3,0,0
00:12.0,0.04,-0.15,-0.84,-1,39.3,0,0
00:12.0,0,-0.14,-0.8,-1,39.3,0,0
00:12.1,-0.15,-0.05,-0.77,-1,39.3,0,0
00:12.1,-0.11,-0.13,-0.75,-1,39.1,0,0
00:12.1,-0.32,-0.27,-0.77,-1,39.3,0,0
00:12.2,-0.16,0,-0.83,-1,39.3,0,0
00:12.2,-0.15,0,-0.84,-1,39.3,0,0
00:12.2,-0.11,0,-0.79,-1,39.3,0,0
00:12.2,-0.15,0.02,-0.77,-1,39.3,0,0
00:12.3,-0.2,0.05,-0.81,-1,39.3,0,0
00:12.3,-0.09,0,-0.82,-1,39.3,0,0
00:12.3,-0.1,-0.01,-0.85,-1,39.3,0,0
00:12.4,-0.14,0.01,-0.82,-1,39.3,0,0
00:12.4,-0.02,0.01,-0.81,-1,39.3,0,0
00:12.4,-0.11,0,-0.73,-1,39.3,0,0
00:12.5,-0.03,-0.08,-0.79,-1,39.3,0,0
00:12.5,-0.04,-0.06,-0.86,-1,39.1,0,0
00:12.5,-0.05,-0.12,-0.88,-1,39.3,0,0
00:12.6,-0.05,-0.07,-0.78,-1,39.3,0,0
00:12.6,0.17,-0.12,-0.84,-1,39.3,0,0
00:12.6,0,0,-0.77,-1,39.3,0,0
00:12.7,0,-0.12,-0.8,-1,39.1,0,0
00:12.7,-0.05,-0.11,-0.85,-1,39.3,0,0
00:12.7,0,-0.13,-0.84,-1,39.3,0,0
00:12.8,-0.07,-0.09,-0.82,-1,39.3,0,0
00:12.8,-0.02,-0.13,-0.76,-1,39.3,0,0
00:12.8,-0.14,-0.11,-0.84,-1,39.3,0,0
00:12.8,0.09,-0.17,-0.79,-1,39.3,0,0
00:12.9,-0.1,-0.14,-0.73,-1,39.1,0,0
00:12.9,-0.07,-0.16,-0.83,-1,39.1,0,0
00:12.9,-0.19,-0.13,-0.85,-1,39.3,0,0
00:13.0,-0.31,-0.09,-0.8,-1,39.1,0,0
00:13.0,-0.22,-0.14,-0.8,-1,39.1,0,0
00:13.0,-0.25,-0.11,-0.8,-1,39.3,0,0
00:13.1,-0.24,-0.12,-0.8,-1,39.3,0,0
