Time,Z-axis,Y-axis,X-axis,Battery,∞Celsius,EDA(uS),Event
46:53.8,-0.14,-0.92,-0.13,-1,31.8,0.067,1
46:53.8,-0.14,-0.97,-0.14,-1,31.8,0.065,1
46:53.8,-0.12,-0.97,-0.12,-1,31.8,0.067,1
46:53.8,-0.11,-0.94,-0.09,-1,31.8,0.067,1
46:53.9,-0.11,-0.95,-0.09,-1,31.8,0.063,1
46:53.9,-0.11,-0.96,-0.09,-1,31.8,0.067,1
46:53.9,-0.13,-0.97,-0.1,-1,31.8,0.065,1
46:54.0,-0.14,-0.98,-0.11,-1,31.8,0.065,1
46:54.0,-0.15,-0.99,-0.11,-1,31.8,0.067,1
46:54.0,-0.14,-0.99,-0.11,-1,31.8,0.067,1
46:54.1,-0.14,-0.97,-0.1,-1,31.8,0.067,1
46:54.1,-0.15,-0.91,-0.08,-1,31.8,0.067,1
46:54.1,-0.13,-0.93,-0.13,-1,31.8,0.067,1
46:54.2,-0.14,-0.98,-0.13,-1,31.8,0.067,1
46:54.2,-0.15,-0.96,-0.11,-1,31.8,0.067,1
46:54.2,-0.12,-0.96,-0.14,-1,31.8,0.067,1
46:54.3,-0.12,-0.97,-0.11,-1,31.8,0.067,1
46:54.3,-0.14,-0.96,-0.08,-1,31.8,0.067,1
46:54.3,-0.16,-0.97,-0.07,-1,31.8,0.067,1
46:54.3,-0.18,-0.97,-0.06,-1,31.8,0.067,1
46:54.4,-0.16,-0.95,-0.07,-1,31.8,0.067,1
46:54.4,-0.12,-0.96,-0.1,-1,31.8,0.067,1
46:54.4,-0.1,-0.96,-0.12,-1,31.8,0.067,1
46:54.5,-0.11,-0.98,-0.11,-1,31.8,0.067,1
46:54.5,-0.11,-0.98,-0.11,-1,31.8,0.067,1
46:54.5,-0.12,-0.96,-0.11,-1,31.8,0.067,1
46:54.6,-0.11,-0.96,-0.1,-1,31.8,0.067,1
46:54.6,-0.12,-0.97,-0.1,-1,31.8,0.067,1
46:54.6,-0.14,-0.97,-0.09,-1,31.8,0.067,1
46:54.7,-0.14,-0.97,-0.1,-1,31.8,0.067,1
46:54.7,-0.14,-0.96,-0.1,-1,31.8,0.067,1
46:54.7,-0.14,-0.96,-0.09,-1,31.8,0.067,1
46:54.7,-0.15,-0.97,-0.1,-1,31.8,0.067,1
46:54.8,-0.15,-0.97,-0.1,-1,32,0.067,1
46:54.8,-0.14,-0.96,-0.09,-1,31.8,0.067,1
46:54.8,-0.13,-0.95,-0.09,-1,31.8,0.067,1
46:54.9,-0.13,-0.97,-0.1,-1,31.8,0.067,1
46:54.9,-0.13,-0.97,-0.1,-1,31.8,0.067,1
46:54.9,-0.13,-0.96,-0.09,-1,31.8,0.067,1
46:55.0,-0.14,-0.97,-0.1,-1,31.8,0.067,1
46:55.0,-0.14,-0.98,-0.1,-1,31.8,0.067,1
46:55.0,-0.16,-0.95,-0.08,-1,31.8,0.067,1
46:55.1,-0.17,-0.95,-0.1,-1,31.8,0.067,1
46:55.1,-0.14,-0.96,-0.1,-1,31.8,0.067,1
46:55.1,-0.13,-0.96,-0.1,-1,31.8,0.067,1
46:55.2,-0.14,-0.97,-0.09,-1,31.8,0.067,1
46:55.2,-0.15,-0.97,-0.1,-1,31.8,0.067,1
46:55.2,-0.13,-0.96,-0.09,-1,31.8,0.067,1
46:55.2,-0.13,-0.96,-0.1,-1,31.8,0.067,1
46:55.3,-0.14,-0.97,-0.07,-1,31.8,0.067,1
46:55.3,-0.14,-0.97,-0.09,-1,31.8,0.067,1
46:55.3,-0.14,-0.96,-0.1,-1,31.8,0.067,1
46:55.4,-0.13,-0.96,-0.1,-1,31.8,0.067,1
46:55.4,-0.14,-0.96,-0.09,-1,31.8,0.067,1
46:55.4,-0.14,-0.96,-0.09,-1,31.8,0.067,1
46:55.5,-0.14,-0.96,-0.11,-1,31.8,0.065,1
46:55.5,-0.14,-0.97,-0.09,-1,31.8,0.067,1
46:55.5,-0.14,-0.97,-0.09,-1,31.8,0.067,1
46:55.6,-0.14,-0.97,-0.09,-1,31.8,0.067,1
46:55.6,-0.13,-0.97,-0.08,-1,31.8,0.067,1
46:55.6,-0.14,-0.96,-0.09,-1,31.8,0.067,1
46:55.7,-0.15,-0.97,-0.09,-1,31.8,0.067,1
46:55.7,-0.14,-0.96,-0.1,-1,31.8,0.067,1
46:55.7,-0.14,-0.96,-0.1,-1,31.8,0.067,1
46:55.8,-0.15,-0.96,-0.09,-1,31.8,0.067,1
46:55.8,-0.15,-0.96,-0.1,-1,31.8,0.067,1
46:55.8,-0.14,-0.96,-0.1,-1,31.8,0.067,1
46:55.8,-0.14,-0.96,-0.1,-1,31.8,0.067,1
46:55.9,-0.14,-0.97,-0.09,-1,31.8,0.067,1
46:55.9,-0.15,-0.96,-0.08,-1,31.8,0.067,1
46:55.9,-0.14,-0.97,-0.09,-1,31.8,0.067,1
46:56.0,-0.13,-0.96,-0.08,-1,31.8,0.067,1
46:56.0,-0.13,-0.97,-0.1,-1,31.8,0.067,1
46:56.0,-0.14,-0.96,-0.09,-1,31.8,0.067,1
46:56.1,-0.14,-0.96,-0.1,-1,31.8,0.067,1
46:56.1,-0.14,-0.96,-0.1,-1,31.8,0.065,1
46:56.1,-0.14,-0.97,-0.09,-1,31.8,0.067,1
46:56.2,-0.14,-0.97,-0.09,-1,31.8,0.067,1
46:56.2,-0.14,-0.97,-0.09,-1,31.8,0.067,1
46:56.2,-0.14,-0.96,-0.09,-1,31.8,0.067,1
46:56.3,-0.14,-0.96,-0.09,-1,31.8,0.067,1
46:56.3,-0.11,-0.96,-0.09,-1,31.8,0.067,1
46:56.3,-0.1,-0.95,-0.1,-1,31.8,0.067,1
46:56.3,-0.11,-0.98,-0.11,-1,31.8,0.065,1
46:56.4,-0.13,-1,-0.1,-1,31.8,0.067,1
46:56.4,-0.15,-0.99,-0.08,-1,31.8,0.067,1
46:56.4,-0.17,-0.96,-0.06,-1,31.8,0.067,1
46:56.5,-0.15,-0.93,-0.07,-1,31.8,0.067,1
46:56.5,-0.14,-0.93,-0.09,-1,31.8,0.065,1
46:56.5,-0.16,-1,-0.09,-1,31.8,0.065,1
46:56.6,-0.16,-1,-0.09,-1,31.8,0.067,1
46:56.6,-0.12,-0.95,-0.13,-1,31.8,0.063,1
46:56.6,-0.1,-0.95,-0.12,-1,31.8,0.067,1
46:56.7,-0.13,-0.95,-0.08,-1,31.8,0.065,1
46:56.7,-0.15,-0.97,-0.07,-1,31.8,0.067,1
46:56.7,-0.14,-0.98,-0.08,-1,31.8,0.067,1
46:56.7,-0.13,-0.97,-0.09,-1,31.8,0.067,1
46:56.8,-0.13,-0.96,-0.09,-1,31.8,0.067,1
46:56.8,-0.13,-0.97,-0.09,-1,31.8,0.065,1
46:56.8,-0.14,-0.96,-0.09,-1,31.8,0.065,1
46:56.9,-0.13,-0.97,-0.1,-1,31.8,0.067,1
46:56.9,-0.13,-0.96,-0.1,-1,31.8,0.067,1
46:56.9,-0.13,-0.97,-0.09,-1,31.8,0.065,1
46:57.0,-0.13,-0.96,-0.08,-1,31.8,0.065,1
46:57.0,-0.13,-0.97,-0.09,-1,31.8,0.067,1
46:57.0,-0.12,-0.97,-0.09,-1,31.8,0.067,1
46:57.1,-0.13,-0.97,-0.08,-1,31.8,0.067,1
46:57.1,-0.13,-0.96,-0.1,-1,31.8,0.067,1
46:57.1,-0.13,-0.97,-0.09,-1,31.8,0.067,1
46:57.2,-0.13,-0.96,-0.09,-1,31.8,0.063,1
46:57.2,-0.14,-0.96,-0.09,-1,31.8,0.067,1
46:57.2,-0.13,-0.96,-0.1,-1,31.8,0.065,1
46:57.2,-0.13,-0.96,-0.1,-1,32,0.067,1
46:57.3,-0.13,-0.96,-0.09,-1,31.8,0.067,1
46:57.3,-0.13,-0.97,-0.1,-1,31.8,0.067,1
46:57.3,-0.13,-0.97,-0.09,-1,31.8,0.065,1
46:57.4,-0.13,-0.96,-0.09,-1,31.8,0.067,1
46:57.4,-0.13,-0.96,-0.09,-1,31.8,0.067,1
46:57.4,-0.13,-0.96,-0.09,-1,31.8,0.065,1
46:57.5,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:57.5,-0.13,-0.97,-0.09,-1,31.8,0.065,1
46:57.5,-0.13,-0.97,-0.09,-1,31.8,0.065,1
46:57.6,-0.13,-0.96,-0.09,-1,32.2,0.063,1
46:57.6,-0.14,-0.97,-0.09,-1,32.2,0.063,1
46:57.6,-0.14,-0.96,-0.09,-1,32.2,0.065,1
46:57.7,-0.13,-0.97,-0.09,-1,32.2,0.065,1
46:57.7,-0.13,-0.97,-0.09,-1,32.2,0.065,1
46:57.7,-0.13,-0.96,-0.09,-1,32.2,0.063,1
46:57.8,-0.13,-0.97,-0.09,-1,32.2,0.065,1
46:57.8,-0.13,-0.96,-0.09,-1,32.2,0.063,1
46:57.8,-0.14,-0.96,-0.1,-1,32.2,0.063,1
46:57.8,-0.14,-0.97,-0.09,-1,32.2,0.063,1
46:57.9,-0.13,-0.97,-0.09,-1,32.2,0.065,1
46:57.9,-0.13,-0.96,-0.09,-1,32.2,0.065,1
46:57.9,-0.13,-0.97,-0.09,-1,32.2,0.063,1
46:58.0,-0.14,-0.96,-0.09,-1,32.2,0.063,1
46:58.0,-0.13,-0.96,-0.09,-1,32.2,0.063,1
46:58.0,-0.14,-0.97,-0.09,-1,32.2,0.065,1
46:58.1,-0.13,-0.96,-0.09,-1,32.2,0.063,1
46:58.1,-0.13,-0.97,-0.09,-1,32.2,0.063,1
46:58.1,-0.14,-0.96,-0.09,-1,32,0.063,1
46:58.2,-0.12,-0.97,-0.09,-1,31.8,0.063,1
46:58.2,-0.13,-0.97,-0.1,-1,31.8,0.063,1
46:58.2,-0.13,-0.97,-0.09,-1,31.8,0.065,1
46:58.2,-0.13,-0.97,-0.09,-1,31.8,0.065,1
46:58.3,-0.13,-0.96,-0.09,-1,31.8,0.063,1
46:58.3,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:58.3,-0.12,-0.96,-0.09,-1,31.8,0.063,1
46:58.4,-0.13,-0.96,-0.09,-1,31.8,0.063,1
46:58.4,-0.13,-0.97,-0.09,-1,31.8,0.065,1
46:58.4,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:58.5,-0.13,-0.97,-0.08,-1,31.8,0.063,1
46:58.5,-0.13,-0.96,-0.09,-1,31.8,0.063,1
46:58.5,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:58.6,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:58.6,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:58.6,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:58.7,-0.13,-0.96,-0.09,-1,31.8,0.063,1
46:58.7,-0.13,-0.96,-0.09,-1,31.8,0.063,1
46:58.7,-0.13,-0.96,-0.09,-1,31.8,0.063,1
46:58.7,-0.12,-0.97,-0.1,-1,31.8,0.063,1
46:58.8,-0.13,-0.96,-0.09,-1,31.8,0.063,1
46:58.8,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:58.8,-0.13,-0.97,-0.1,-1,31.8,0.063,1
46:58.9,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:58.9,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:58.9,-0.12,-0.97,-0.09,-1,31.8,0.063,1
46:59.0,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:59.0,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:59.0,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:59.1,-0.12,-0.97,-0.09,-1,31.8,0.063,1
46:59.1,-0.13,-0.96,-0.09,-1,31.8,0.063,1
46:59.1,-0.13,-0.96,-0.09,-1,31.8,0.063,1
46:59.2,-0.13,-0.97,-0.1,-1,31.8,0.063,1
46:59.2,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:59.2,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:59.2,-0.12,-0.97,-0.09,-1,31.8,0.063,1
46:59.3,-0.13,-0.96,-0.1,-1,31.8,0.063,1
46:59.3,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:59.3,-0.12,-0.97,-0.09,-1,31.8,0.063,1
46:59.4,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:59.4,-0.12,-0.97,-0.1,-1,31.8,0.063,1
46:59.4,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:59.5,-0.13,-0.96,-0.09,-1,31.8,0.063,1
46:59.5,-0.13,-0.96,-0.09,-1,31.8,0.063,1
46:59.5,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:59.6,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:59.6,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:59.6,-0.13,-0.96,-0.1,-1,31.8,0.063,1
46:59.7,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:59.7,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:59.7,-0.13,-0.97,-0.08,-1,31.8,0.063,1
46:59.7,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:59.8,-0.13,-0.97,-0.09,-1,31.8,0.063,1
46:59.8,-0.13,-0.96,-0.09,-1,31.8,0.063,1
46:59.8,-0.12,-0.97,-0.09,-1,31.8,0.063,1
46:59.9,-0.12,-0.96,-0.09,-1,31.8,0.063,1
46:59.9,-0.13,-0.96,-0.09,-1,31.8,0.063,1
46:59.9,-0.12,-0.97,-0.09,-1,31.8,0.063,1
47:00.0,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:00.0,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:00.0,-0.13,-0.97,-0.09,-1,32,0.063,1
47:00.1,-0.12,-0.96,-0.09,-1,31.8,0.063,1
47:00.1,-0.12,-0.97,-0.09,-1,31.8,0.063,1
47:00.1,-0.12,-0.96,-0.09,-1,31.8,0.063,1
47:00.2,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:00.2,-0.13,-0.97,-0.09,-1,32,0.063,1
47:00.2,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:00.2,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:00.3,-0.12,-0.96,-0.09,-1,31.8,0.063,1
47:00.3,-0.12,-0.96,-0.09,-1,31.8,0.063,1
47:00.3,-0.13,-0.96,-0.09,-1,32,0.063,1
47:00.4,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:00.4,-0.12,-0.97,-0.1,-1,31.8,0.063,1
47:00.4,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:00.5,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:00.5,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:00.5,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:00.6,-0.12,-0.97,-0.1,-1,31.8,0.063,1
47:00.6,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:00.6,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:00.7,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:00.7,-0.13,-0.97,-0.08,-1,31.8,0.063,1
47:00.7,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:00.7,-0.13,-0.96,-0.08,-1,31.8,0.063,1
47:00.8,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:00.8,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:00.8,-0.13,-0.97,-0.08,-1,31.8,0.063,1
47:00.9,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:00.9,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:00.9,-0.13,-0.96,-0.08,-1,31.8,0.063,1
47:01.0,-0.12,-0.97,-0.09,-1,31.8,0.063,1
47:01.0,-0.12,-0.97,-0.08,-1,31.8,0.063,1
47:01.0,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:01.1,-0.13,-0.97,-0.08,-1,31.8,0.063,1
47:01.1,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:01.1,-0.13,-0.97,-0.09,-1,32,0.063,1
47:01.2,-0.12,-0.98,-0.08,-1,31.8,0.063,1
47:01.2,-0.12,-0.97,-0.09,-1,31.8,0.063,1
47:01.2,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:01.3,-0.13,-0.97,-0.08,-1,31.8,0.063,1
47:01.3,-0.12,-0.96,-0.09,-1,31.8,0.063,1
47:01.3,-0.12,-0.98,-0.09,-1,31.8,0.063,1
47:01.3,-0.13,-0.97,-0.07,-1,31.8,0.063,1
47:01.4,-0.13,-0.95,-0.09,-1,31.8,0.063,1
47:01.4,-0.12,-0.97,-0.08,-1,31.8,0.063,1
47:01.4,-0.12,-0.98,-0.1,-1,31.8,0.063,1
47:01.5,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:01.5,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:01.5,-0.14,-0.97,-0.09,-1,31.8,0.063,1
47:01.6,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:01.6,-0.14,-0.96,-0.1,-1,31.8,0.063,1
47:01.6,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:01.7,-0.13,-0.96,-0.11,-1,31.8,0.063,1
47:01.7,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:01.7,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:01.8,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:01.8,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:01.8,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:01.8,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:01.9,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:01.9,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:01.9,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:02.0,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:02.0,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:02.0,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:02.1,-0.13,-0.96,-0.11,-1,31.8,0.063,1
47:02.1,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:02.1,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:02.2,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:02.2,-0.14,-0.97,-0.09,-1,31.8,0.063,1
47:02.2,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:02.2,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:02.3,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:02.3,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:02.3,-0.12,-0.96,-0.1,-1,31.8,0.063,1
47:02.4,-0.12,-0.96,-0.1,-1,32,0.063,1
47:02.4,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:02.4,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:02.5,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:02.5,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:02.5,-0.12,-0.97,-0.09,-1,31.8,0.063,1
47:02.6,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:02.6,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:02.6,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:02.7,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:02.7,-0.14,-0.96,-0.09,-1,31.8,0.063,1
47:02.7,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:02.7,-0.12,-0.97,-0.11,-1,31.8,0.063,1
47:02.8,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:02.8,-0.14,-0.96,-0.09,-1,31.8,0.063,1
47:02.8,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:02.9,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:02.9,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:02.9,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:03.0,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:03.0,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:03.0,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:03.1,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:03.1,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:03.1,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:03.2,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:03.2,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:03.2,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:03.3,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:03.3,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:03.3,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:03.3,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:03.4,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:03.4,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:03.4,-0.12,-0.97,-0.09,-1,31.8,0.063,1
47:03.5,-0.12,-0.97,-0.09,-1,31.8,0.063,1
47:03.5,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:03.5,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:03.6,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:03.6,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:03.6,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:03.7,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:03.7,-0.12,-0.97,-0.09,-1,31.8,0.063,1
47:03.7,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:03.8,-0.12,-0.97,-0.09,-1,31.8,0.063,1
47:03.8,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:03.8,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:03.8,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:03.9,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:03.9,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:03.9,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:04.0,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:04.0,-0.12,-0.97,-0.08,-1,31.8,0.063,1
47:04.0,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:04.1,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:04.1,-0.12,-0.97,-0.09,-1,31.8,0.063,1
47:04.1,-0.12,-0.97,-0.1,-1,31.8,0.063,1
47:04.2,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:04.2,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:04.2,-0.12,-0.97,-0.1,-1,31.8,0.063,1
47:04.2,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:04.3,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:04.3,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:04.3,-0.12,-0.97,-0.1,-1,31.8,0.063,1
47:04.4,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:04.4,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:04.4,-0.12,-0.97,-0.1,-1,31.8,0.063,1
47:04.5,-0.12,-0.96,-0.09,-1,31.8,0.063,1
47:04.5,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:04.5,-0.13,-0.97,-0.08,-1,31.8,0.063,1
47:04.6,-0.12,-0.97,-0.09,-1,31.8,0.063,1
47:04.6,-0.12,-0.97,-0.09,-1,31.8,0.063,1
47:04.6,-0.12,-0.97,-0.09,-1,31.8,0.063,1
47:04.7,-0.12,-0.97,-0.09,-1,31.8,0.063,1
47:04.7,-0.12,-0.97,-0.1,-1,31.8,0.063,1
47:04.7,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:04.7,-0.12,-0.97,-0.09,-1,31.8,0.063,1
47:04.8,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:04.8,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:04.8,-0.12,-0.97,-0.09,-1,31.8,0.063,1
47:04.9,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:04.9,-0.12,-0.96,-0.08,-1,31.8,0.063,1
47:04.9,-0.12,-0.97,-0.09,-1,31.8,0.063,1
47:05.0,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:05.0,-0.12,-0.96,-0.09,-1,31.8,0.063,1
47:05.0,-0.12,-0.97,-0.1,-1,31.8,0.063,1
47:05.1,-0.13,-0.97,-0.08,-1,31.8,0.063,1
47:05.1,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:05.1,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:05.2,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:05.2,-0.12,-0.96,-0.09,-1,31.8,0.063,1
47:05.2,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:05.3,-0.12,-0.96,-0.09,-1,31.8,0.063,1
47:05.3,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:05.3,-0.13,-0.97,-0.08,-1,31.8,0.063,1
47:05.3,-0.12,-0.97,-0.09,-1,31.8,0.061,1
47:05.4,-0.12,-0.97,-0.09,-1,31.8,0.063,1
47:05.4,-0.12,-0.97,-0.09,-1,31.8,0.063,1
47:05.4,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:05.5,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:05.5,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:05.5,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:05.6,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:05.6,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:05.6,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:05.7,-0.14,-0.96,-0.1,-1,31.8,0.063,1
47:05.7,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:05.7,-0.13,-0.96,-0.1,-1,31.8,0.065,1
47:05.8,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:05.8,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:05.8,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:05.8,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:05.9,-0.14,-0.96,-0.09,-1,31.8,0.063,1
47:05.9,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:05.9,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:06.0,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:06.0,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:06.0,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:06.1,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:06.1,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:06.1,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:06.2,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:06.2,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:06.2,-0.14,-0.96,-0.1,-1,31.8,0.063,1
47:06.2,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:06.3,-0.14,-0.97,-0.09,-1,31.8,0.063,1
47:06.3,-0.13,-0.96,-0.1,-1,31.8,0.063,1
47:06.3,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:06.4,-0.14,-0.97,-0.09,-1,31.8,0.063,1
47:06.4,-0.13,-0.96,-0.09,-1,31.8,0.063,1
47:06.4,-0.14,-0.96,-0.09,-1,31.8,0.063,1
47:06.5,-0.14,-0.97,-0.09,-1,31.8,0.063,1
47:06.5,-0.13,-0.97,-0.09,-1,31.8,0.063,1
47:06.5,-0.13,-0.97,-0.1,-1,31.8,0.063,1
47:06.6,-0.13,-0.96,-0.09,-1,31.8,0.063,1
