Time,Z-axis,Y-axis,X-axis,Battery,∞Celsius,EDA(uS),Event
08:49.9,0.02,0.68,-0.57,-1,37.9,0,0
08:50.0,0,0.64,-0.54,-1,37.9,0,0
08:50.0,0,0.73,-0.57,-1,37.9,0,0
08:50.0,0,0.72,-0.54,-1,37.9,0,0
08:50.1,0.02,0.71,-0.51,-1,37.9,0,0
08:50.1,0,0.72,-0.51,-1,37.9,0,0
08:50.1,0.02,0.75,-0.56,-1,37.9,0,0
08:50.2,0.01,0.7,-0.5,-1,37.9,0,0
08:50.2,0,0.72,-0.47,-1,37.9,0,0
08:50.2,0,0.79,-0.47,-1,37.9,0,0
08:50.2,0,0.82,-0.47,-1,37.9,0,0
08:50.3,0,0.81,-0.43,-1,37.9,0,0
08:50.3,-0.01,0.84,-0.42,-1,37.9,0,0
08:50.3,-0.01,0.89,-0.41,-1,37.9,0,0
08:50.4,-0.04,0.85,-0.36,-1,37.9,0,0
08:50.4,-0.06,0.85,-0.35,-1,37.9,0,0
08:50.4,-0.02,0.89,-0.39,-1,37.9,0,0
08:50.5,-0.01,0.86,-0.38,-1,37.9,0,0
08:50.5,-0.02,0.82,-0.38,-1,37.9,0,0
08:50.5,-0.03,0.77,-0.43,-1,37.9,0,0
08:50.6,0,0.79,-0.49,-1,37.9,0,0
