Time,Z-axis,Y-axis,X-axis,Battery,∞Celsius,EDA(uS),Event
20:58.0,0.06,0.93,0.05,-1,37.9,0.677,0
20:58.1,0.07,0.93,0.07,-1,37.9,0.677,0
20:58.1,0.06,0.91,0.07,-1,37.9,0.674,0
20:58.1,0.05,0.91,0.07,-1,37.9,0.674,0
20:58.2,0.04,0.9,0.07,-1,37.9,0.677,0
20:58.2,0.05,0.88,0.07,-1,37.9,0.677,0
20:58.2,0.04,0.88,0.07,-1,37.9,0.674,0
20:58.2,0.06,0.89,0.07,-1,37.9,0.67,0
20:58.3,0.07,0.86,0.09,-1,37.9,0.677,0
20:58.3,0.05,0.85,0.15,-1,37.9,0.673,0
20:58.3,0.02,0.82,0.2,-1,37.9,0.675,0
20:58.4,0,0.87,0.11,-1,37.9,0.674,0
20:58.4,-0.01,0.94,0.13,-1,37.9,0.674,0
20:58.4,-0.01,0.98,0.27,-1,37.9,0.67,0
20:58.5,-0.02,1.07,0.33,-1,37.9,0.667,0
20:58.5,0,1.03,0.41,-1,37.9,0.667,0
20:58.5,0.03,0.93,0.44,-1,37.9,0.667,0
20:58.6,0.04,0.93,0.36,-1,37.9,0.667,0
20:58.6,0.04,0.92,0.29,-1,37.9,0.661,0
20:58.6,0.03,0.95,0.25,-1,37.9,0.665,0
20:58.7,0.01,0.93,0.23,-1,37.9,0.665,0
20:58.7,-0.01,0.9,0.22,-1,37.9,0.67,0
20:58.7,-0.01,0.88,0.22,-1,37.9,0.674,0
20:58.7,-0.02,0.85,0.21,-1,37.9,0.677,0
20:58.8,-0.02,0.87,0.19,-1,37.9,0.675,0
20:58.8,-0.01,0.87,0.2,-1,37.9,0.677,0
20:58.8,0,0.87,0.21,-1,37.9,0.677,0
20:58.9,0,0.9,0.19,-1,37.9,0.682,0
20:58.9,0,0.93,0.17,-1,37.9,0.683,0
20:58.9,0,0.96,0.17,-1,37.9,0.684,0
20:59.0,0,0.95,0.16,-1,37.9,0.683,0
20:59.0,0,0.93,0.18,-1,37.9,0.683,0
20:59.0,-0.01,0.94,0.18,-1,37.9,0.684,0
20:59.1,-0.01,0.9,0.19,-1,37.9,0.684,0
20:59.1,-0.02,0.88,0.19,-1,37.9,0.684,0
20:59.1,-0.01,0.9,0.19,-1,37.9,0.684,0
20:59.2,0,0.94,0.17,-1,37.9,0.684,0
20:59.2,0,0.92,0.17,-1,37.9,0.683,0
20:59.2,0,0.96,0.15,-1,37.9,0.684,0
20:59.2,0.01,1.01,0.17,-1,37.9,0.684,0
20:59.3,0.02,1.02,0.15,-1,37.9,0.684,0
20:59.3,0,0.78,0.11,-1,37.9,0.688,0
20:59.3,0,0.84,0.07,-1,37.9,0.685,0
20:59.4,0,0.87,0.12,-1,37.9,0.684,0
20:59.4,0,0.86,0.12,-1,37.9,0.688,0
20:59.4,0,0.87,0.12,-1,37.9,0.684,0
20:59.5,0.01,0.92,0.11,-1,37.9,0.684,0
20:59.5,0,0.94,0.09,-1,37.9,0.688,0
20:59.5,0.01,0.96,0.08,-1,37.9,0.684,0
20:59.6,0,0.95,0.09,-1,37.9,0.684,0
20:59.6,0,0.94,0.11,-1,37.9,0.688,0
20:59.6,0,0.92,0.11,-1,37.9,0.686,0
20:59.7,0,0.91,0.12,-1,37.9,0.687,0
20:59.7,0.01,0.9,0.12,-1,37.9,0.687,0
20:59.7,0.01,0.92,0.12,-1,37.9,0.684,0
20:59.8,0.03,0.91,0.13,-1,37.9,0.689,0
20:59.8,0,0.92,0.09,-1,37.9,0.684,0
20:59.8,0,0.91,0.09,-1,37.9,0.689,0
20:59.8,0.01,0.93,0.1,-1,37.9,0.689,0
20:59.9,0.01,0.92,0.1,-1,37.9,0.687,0
20:59.9,0.03,0.91,0.11,-1,37.9,0.689,0
20:59.9,0.03,0.91,0.1,-1,37.9,0.689,0
21:00.0,0.02,0.9,0.1,-1,37.9,0.687,0
21:00.0,0.01,0.9,0.09,-1,37.9,0.689,0
21:00.0,0.01,0.9,0.1,-1,37.9,0.687,0
21:00.1,0.03,0.91,0.11,-1,37.9,0.689,0
21:00.1,0.01,0.92,0.1,-1,37.9,0.69,0
21:00.1,0.02,0.92,0.1,-1,37.9,0.687,0
21:00.2,0.02,0.93,0.07,-1,37.9,0.689,0
21:00.2,0.03,0.93,0.08,-1,37.9,0.689,0
21:00.2,0.04,0.91,0.08,-1,37.9,0.689,0
21:00.3,0.05,0.91,0.1,-1,37.9,0.689,0
21:00.3,0.05,0.92,0.09,-1,37.9,0.689,0
21:00.3,0.04,0.92,0.08,-1,37.9,0.689,0
21:00.3,0.03,0.93,0.09,-1,37.9,0.689,0
21:00.4,0.01,0.92,0.09,-1,37.9,0.689,0
21:00.4,0,0.92,0.09,-1,37.9,0.689,0
21:00.4,0,0.9,0.09,-1,37.9,0.689,0
21:00.5,0,0.89,0.08,-1,37.9,0.689,0
21:00.5,0.01,0.9,0.08,-1,37.9,0.689,0
21:00.5,0.02,0.91,0.08,-1,37.9,0.689,0
21:00.6,0.03,0.95,0.07,-1,37.9,0.689,0
21:00.6,0.02,0.95,0.08,-1,37.9,0.689,0
21:00.6,0.02,0.91,0.08,-1,37.9,0.689,0
21:00.7,0.02,0.93,0.06,-1,37.9,0.689,0
21:00.7,0.02,1,0.03,-1,37.9,0.689,0
21:00.7,0.01,0.97,0.05,-1,37.9,0.689,0
21:00.7,0.06,0.88,0.06,-1,37.9,0.689,0
21:00.8,0.06,0.85,0.08,-1,37.9,0.689,0
21:00.8,0.05,0.82,0.11,-1,37.9,0.689,0
21:00.8,0.03,0.88,0.08,-1,37.9,0.687,0
21:00.9,0,0.87,0.08,-1,37.9,0.689,0
21:00.9,0,0.89,0.06,-1,37.9,0.689,0
21:00.9,0,0.98,0,-1,37.9,0.687,0
21:01.0,0,0.93,0.05,-1,37.9,0.689,0
21:01.0,0.01,0.91,0.1,-1,37.9,0.683,0
21:01.0,0.03,0.89,0.15,-1,37.9,0.683,0
21:01.1,0.03,1.02,0,-1,37.9,0.683,0
21:01.1,0.03,0.97,0,-1,37.9,0.684,0
21:01.1,0.02,0.87,0.03,-1,37.9,0.684,0
21:01.2,0.02,0.89,0.04,-1,37.9,0.684,0
21:01.2,0.03,0.95,0.03,-1,37.9,0.684,0
21:01.2,0.05,1.01,0.01,-1,37.9,0.683,0
21:01.2,0.06,0.96,0,-1,37.9,0.684,0
21:01.3,0.07,0.85,0.01,-1,37.9,0.684,0
21:01.3,0.05,0.96,0,-1,37.9,0.684,0
21:01.3,0.03,0.83,0.05,-1,37.9,0.684,0
21:01.4,0,0.83,0.03,-1,37.9,0.684,0
21:01.4,0,0.83,0.01,-1,37.9,0.684,0
21:01.4,0,0.8,0.01,-1,37.9,0.684,0
21:01.5,0,0.85,0.03,-1,37.9,0.684,0
21:01.5,0.02,0.88,0.06,-1,37.9,0.684,0
21:01.5,0.03,0.89,0.04,-1,37.9,0.684,0
21:01.6,0.04,0.88,0.02,-1,37.9,0.683,0
21:01.6,0.04,0.91,0.01,-1,37.9,0.684,0
21:01.6,0.05,0.94,0.02,-1,37.9,0.689,0
21:01.7,0.04,0.94,0.03,-1,37.9,0.689,0
21:01.7,0.06,0.95,0.05,-1,37.9,0.684,0
21:01.7,0.05,0.95,0.07,-1,37.9,0.684,0
21:01.8,0.04,0.9,0.07,-1,37.9,0.684,0
21:01.8,0.04,0.92,0.09,-1,37.9,0.684,0
21:01.8,0.04,0.91,0.07,-1,37.9,0.684,0
21:01.8,0.04,0.91,0.06,-1,37.9,0.684,0
21:01.9,0.04,0.9,0.07,-1,37.9,0.684,0
21:01.9,0.02,0.92,0.05,-1,37.9,0.685,0
21:01.9,0.04,0.91,0.07,-1,37.9,0.685,0
21:02.0,0.05,0.92,0.07,-1,37.9,0.684,0
21:02.0,0.04,0.87,0,-1,37.9,0.684,0
21:02.0,0.06,0.91,0.02,-1,37.9,0.684,0
21:02.1,0.07,0.9,0.06,-1,37.9,0.684,0
21:02.1,0.1,0.87,0.12,-1,37.9,0.684,0
21:02.1,0.11,0.86,0.17,-1,37.9,0.684,0
21:02.2,0.13,0.93,0.18,-1,37.9,0.684,0
21:02.2,0.14,0.95,0.19,-1,37.9,0.682,0
21:02.2,0.14,0.96,0.19,-1,37.9,0.682,0
21:02.3,0.13,0.96,0.17,-1,37.9,0.684,0
21:02.3,0.08,0.92,0.13,-1,37.9,0.684,0
21:02.3,0.05,0.92,0.15,-1,37.9,0.683,0
21:02.3,0.06,0.94,0.31,-1,37.9,0.684,0
21:02.4,-0.17,0.81,-0.06,-1,37.9,0.684,0
21:02.4,-0.01,1.15,0.13,-1,37.9,0.684,0
21:02.4,0.11,0.97,0.31,-1,37.9,0.684,0
21:02.5,0.09,0.88,0.26,-1,37.9,0.684,0
21:02.5,0.08,0.84,0.19,-1,37.9,0.684,0
21:02.5,0.05,0.86,0.14,-1,37.9,0.684,0
21:02.6,0.01,0.92,0.08,-1,37.9,0.684,0
21:02.6,0.02,0.91,0.1,-1,37.9,0.683,0
21:02.6,0.03,0.9,0.12,-1,37.9,0.684,0
21:02.7,0.03,0.9,0.14,-1,37.9,0.684,0
21:02.7,0.04,0.89,0.13,-1,37.9,0.684,0
21:02.7,0.02,0.94,0.19,-1,37.9,0.684,0
21:02.7,0.05,0.92,0.26,-1,37.9,0.684,0
21:02.8,0.06,0.94,0.26,-1,37.9,0.684,0
21:02.8,0.07,1,0.26,-1,37.9,0.684,0
21:02.8,0.07,1,0.3,-1,37.9,0.684,0
21:02.9,0.06,0.92,0.3,-1,37.9,0.684,0
21:02.9,0.05,0.9,0.26,-1,37.9,0.684,0
21:02.9,0.06,0.94,0.24,-1,37.9,0.689,0
21:03.0,-0.15,0.54,-0.18,-1,37.9,0.687,0
21:03.0,0.04,1.07,0.04,-1,37.9,0.689,0
21:03.0,0.05,0.94,0.25,-1,37.9,0.687,0
21:03.1,0.02,0.9,0.26,-1,37.9,0.687,0
21:03.1,0.03,0.87,0.19,-1,37.9,0.692,0
21:03.1,0.01,0.89,0.15,-1,37.9,0.69,0
21:03.2,0,0.91,0.12,-1,37.9,0.69,0
21:03.2,0.02,0.92,0.11,-1,37.9,0.69,0
21:03.2,0.03,0.92,0.11,-1,37.9,0.696,0
21:03.2,0.04,0.93,0.15,-1,37.9,0.699,0
21:03.3,0.04,0.93,0.16,-1,37.9,0.699,0
21:03.3,0.05,0.92,0.16,-1,37.9,0.699,0
21:03.3,0.04,0.91,0.15,-1,37.9,0.704,0
21:03.4,0.04,0.94,0.16,-1,37.9,0.705,0
21:03.4,0.04,0.94,0.15,-1,37.9,0.707,0
21:03.4,0.04,0.92,0.15,-1,37.9,0.707,0
21:03.5,0.02,0.93,0.13,-1,37.9,0.707,0
21:03.5,0.03,0.91,0.15,-1,37.9,0.707,0
21:03.5,0.04,0.91,0.16,-1,37.9,0.707,0
21:03.6,0.05,0.91,0.15,-1,37.9,0.711,0
21:03.6,0.04,0.91,0.13,-1,37.9,0.711,0
21:03.6,0.03,0.93,0.13,-1,37.9,0.714,0
21:03.7,0.04,0.93,0.14,-1,37.9,0.714,0
21:03.7,0.04,0.92,0.13,-1,37.7,0.719,0
21:03.7,0.04,0.92,0.13,-1,37.7,0.722,0
21:03.8,0.05,0.9,0.13,-1,37.9,0.729,0
21:03.8,0.05,0.9,0.13,-1,37.9,0.729,0
21:03.8,0.05,0.89,0.13,-1,37.9,0.729,0
21:03.8,0.05,0.9,0.11,-1,37.7,0.729,0
21:03.9,0.04,0.91,0.11,-1,37.9,0.732,0
21:03.9,0.04,0.92,0.12,-1,37.7,0.737,0
21:03.9,0.04,0.94,0.12,-1,37.9,0.737,0
21:04.0,0.04,0.91,0.11,-1,37.7,0.742,0
21:04.0,0.03,0.9,0.11,-1,37.7,0.742,0
21:04.0,0.03,0.93,0.1,-1,37.9,0.74,0
21:04.1,0.03,0.92,0.11,-1,37.9,0.745,0
21:04.1,0.04,0.92,0.11,-1,37.7,0.743,0
21:04.1,0.04,0.96,0.11,-1,37.9,0.743,0
21:04.2,0.05,0.92,0.09,-1,37.9,0.745,0
21:04.2,0.04,0.85,0.03,-1,37.9,0.745,0
21:04.2,0.05,0.89,0.09,-1,37.9,0.745,0
21:04.2,0.04,0.88,0.09,-1,37.9,0.75,0
21:04.3,0.05,0.93,0.1,-1,37.7,0.75,0
21:04.3,0.08,0.97,0.19,-1,37.9,0.752,0
21:04.3,0.1,0.97,0.23,-1,37.9,0.752,0
21:04.4,0.09,0.93,0.2,-1,37.9,0.752,0
21:04.4,0.09,0.92,0.18,-1,37.9,0.752,0
21:04.4,0.08,0.89,0.16,-1,37.9,0.752,0
21:04.5,0.07,0.91,0.13,-1,37.9,0.749,0
21:04.5,0.05,0.88,0.07,-1,37.9,0.749,0
21:04.5,0.04,0.9,0.04,-1,37.9,0.752,0
21:04.6,0.05,0.92,0.09,-1,37.9,0.752,0
21:04.6,0,0.85,-0.06,-1,37.7,0.752,0
21:04.6,0.03,0.97,0.06,-1,37.9,0.752,0
21:04.7,0.07,0.91,0.16,-1,37.7,0.752,0
21:04.7,0.06,0.88,0.14,-1,37.7,0.752,0
21:04.7,0.05,0.89,0.1,-1,37.9,0.752,0
21:04.7,0.04,0.92,0.08,-1,37.9,0.752,0
21:04.8,0.04,0.9,0.07,-1,37.9,0.752,0
21:04.8,0.05,0.92,0.09,-1,37.9,0.755,0
21:04.8,0.05,0.93,0.08,-1,37.9,0.755,0
21:04.9,0.05,0.92,0.09,-1,37.7,0.755,0
21:04.9,0.05,0.9,0.07,-1,37.9,0.755,0
21:04.9,0.05,0.92,0.06,-1,37.9,0.752,0
21:05.0,0.03,0.89,0.09,-1,37.9,0.76,0
21:05.0,0.04,0.88,0.09,-1,37.9,0.76,0
21:05.0,0.04,0.86,0.08,-1,37.9,0.76,0
21:05.1,0.06,0.91,0.06,-1,37.9,0.76,0
21:05.1,0.06,0.91,0.06,-1,37.9,0.76,0
21:05.1,0.06,0.94,0.06,-1,37.9,0.76,0
21:05.2,0.07,0.96,0.07,-1,37.9,0.76,0
21:05.2,0.05,0.92,0.11,-1,37.9,0.76,0
21:05.2,0.04,0.96,0.09,-1,37.9,0.76,0
21:05.2,0.04,0.91,0.08,-1,37.7,0.76,0
21:05.3,0.04,0.92,0.09,-1,37.7,0.757,0
21:05.3,0.03,0.9,0.07,-1,37.9,0.757,0
21:05.3,0.04,0.87,0.05,-1,37.9,0.755,0
21:05.4,0.03,0.93,0.06,-1,37.9,0.757,0
21:05.4,0.03,0.93,0.07,-1,37.7,0.752,0
21:05.4,0.03,0.93,0.06,-1,37.9,0.752,0
21:05.5,0.03,0.91,0.05,-1,37.9,0.76,0
21:05.5,0.03,0.94,0.06,-1,37.9,0.752,0
21:05.5,0.02,0.92,0.04,-1,37.7,0.752,0
21:05.6,0.03,0.95,0.05,-1,37.9,0.757,0
21:05.6,0.03,0.9,0.04,-1,37.9,0.752,0
21:05.6,0.04,0.96,0.02,-1,37.9,0.757,0
21:05.7,0.04,0.91,0.03,-1,37.9,0.75,0
21:05.7,0.04,0.92,0,-1,37.9,0.752,0
21:05.7,0.06,0.97,0.01,-1,37.9,0.752,0
21:05.8,0.05,0.76,0,-1,37.7,0.752,0
21:05.8,0.05,0.88,0,-1,37.9,0.752,0
21:05.8,0.05,0.86,0,-1,37.9,0.752,0
21:05.8,0.04,0.89,-0.02,-1,37.9,0.752,0
21:05.9,0.04,0.89,-0.04,-1,37.9,0.752,0
21:05.9,0.06,0.88,-0.03,-1,37.9,0.75,0
21:05.9,0.05,0.88,-0.04,-1,37.9,0.75,0
21:06.0,0.06,0.85,-0.03,-1,37.9,0.75,0
21:06.0,0.04,0.9,-0.04,-1,37.9,0.75,0
21:06.0,0.04,0.89,-0.04,-1,37.9,0.745,0
21:06.1,0.04,0.89,-0.03,-1,37.9,0.745,0
21:06.1,0.04,0.88,-0.03,-1,37.7,0.745,0
21:06.1,0.04,0.87,-0.04,-1,37.9,0.745,0
21:06.2,0.04,0.87,-0.02,-1,37.7,0.745,0
21:06.2,0.03,0.92,-0.03,-1,37.9,0.742,0
21:06.2,0.03,0.89,-0.04,-1,37.9,0.742,0
21:06.2,0.04,0.87,-0.02,-1,37.7,0.742,0
21:06.3,0.04,0.88,0,-1,37.9,0.742,0
21:06.3,0.06,0.87,0,-1,37.9,0.742,0
21:06.3,0.05,0.89,0.01,-1,37.9,0.737,0
21:06.4,0.04,0.97,0,-1,37.9,0.737,0
21:06.4,0.06,0.92,0,-1,37.7,0.737,0
21:06.4,0.05,0.92,0,-1,37.7,0.737,0
21:06.5,0.08,0.94,0.04,-1,37.7,0.737,0
21:06.5,0.07,0.93,0.05,-1,37.7,0.737,0
21:06.5,0.05,0.89,-0.01,-1,37.9,0.737,0
21:06.6,0.07,0.91,0.02,-1,37.9,0.737,0
21:06.6,0.07,0.91,0.03,-1,37.9,0.737,0
21:06.6,0.08,0.92,0.02,-1,37.9,0.737,0
21:06.7,0.08,0.88,0.01,-1,37.9,0.737,0
21:06.7,0.08,0.89,0.01,-1,37.9,0.737,0
21:06.7,0.08,0.91,0.03,-1,37.9,0.737,0
21:06.7,0.08,0.88,0.02,-1,37.7,0.737,0
21:06.8,0.07,0.89,0.01,-1,37.7,0.729,0
21:06.8,0.08,0.91,0.01,-1,37.7,0.737,0
21:06.8,0.08,0.89,0.01,-1,37.7,0.734,0
21:06.9,0.06,0.92,0,-1,37.9,0.732,0
21:06.9,0.07,0.89,0,-1,37.7,0.729,0
21:06.9,0.06,0.89,0,-1,37.7,0.732,0
21:07.0,0.08,0.84,0.05,-1,37.7,0.732,0
21:07.0,0.07,0.91,0.02,-1,37.7,0.731,0
21:07.0,0.07,0.96,0,-1,37.7,0.733,0
21:07.1,0.07,0.95,0,-1,37.7,0.729,0
21:07.1,0.06,0.91,0,-1,37.7,0.729,0
21:07.1,0.06,0.89,0.02,-1,37.9,0.729,0
21:07.2,0.05,0.87,0.02,-1,37.9,0.729,0
21:07.2,0.05,0.87,0.04,-1,37.9,0.729,0
21:07.2,0.05,0.92,0.04,-1,37.7,0.729,0
21:07.3,0.05,0.9,0.01,-1,37.9,0.729,0
21:07.3,0.05,0.91,-0.01,-1,37.7,0.729,0
21:07.3,0.05,0.93,0.01,-1,37.7,0.729,0
21:07.3,0.05,0.88,0.04,-1,37.7,0.732,0
21:07.4,0.05,0.85,0.03,-1,37.9,0.725,0
21:07.4,0.08,0.92,0.08,-1,37.7,0.729,0
21:07.4,0.05,0.94,0.08,-1,37.7,0.729,0
21:07.5,0.04,0.9,0.04,-1,37.7,0.729,0
21:07.5,0.03,0.88,0,-1,37.7,0.729,0
21:07.5,0.03,0.93,0.01,-1,37.9,0.729,0
21:07.6,0.03,0.91,0.04,-1,37.9,0.729,0
21:07.6,0.03,0.9,0.08,-1,37.7,0.729,0
21:07.6,0.03,0.93,0.08,-1,37.7,0.729,0
21:07.7,0.03,0.92,0.05,-1,37.7,0.729,0
21:07.7,0.03,0.92,0.07,-1,37.9,0.729,0
21:07.7,0.06,0.93,0.06,-1,37.7,0.729,0
21:07.7,0.04,0.93,0.06,-1,37.9,0.729,0
21:07.8,0.04,0.94,0.06,-1,37.7,0.729,0
21:07.8,0.05,0.87,0.07,-1,37.9,0.729,0
21:07.8,0.05,0.9,0.06,-1,37.7,0.729,0
21:07.9,0.05,0.9,0.06,-1,37.7,0.732,0
21:07.9,0.05,0.92,0.07,-1,37.7,0.732,0
21:07.9,0.04,0.92,0.06,-1,37.7,0.729,0
21:08.0,0.04,0.93,0.06,-1,37.7,0.732,0
21:08.0,0.03,0.9,0.06,-1,37.7,0.732,0
21:08.0,0.03,0.88,0.08,-1,37.7,0.737,0
21:08.1,0.04,0.89,0.06,-1,37.7,0.732,0
21:08.1,0.04,0.9,0.05,-1,37.7,0.732,0
21:08.1,0.04,0.92,0.04,-1,37.9,0.737,0
21:08.2,0.05,0.95,0.08,-1,37.7,0.737,0
21:08.2,0.06,0.94,0.07,-1,37.7,0.737,0
21:08.2,0.05,0.94,0.07,-1,37.7,0.737,0
21:08.2,0.04,0.95,0.03,-1,37.9,0.737,0
21:08.3,0.04,0.84,0.04,-1,37.7,0.737,0
21:08.3,0.03,0.84,0.05,-1,37.7,0.737,0
21:08.3,0.05,0.86,0.06,-1,37.7,0.737,0
21:08.4,0.08,0.86,0.09,-1,37.7,0.737,0
21:08.4,0.07,0.93,0.07,-1,37.7,0.737,0
21:08.4,0.07,0.94,0.06,-1,37.7,0.737,0
21:08.5,0.06,0.89,0.06,-1,37.7,0.74,0
21:08.5,0.07,0.94,0.08,-1,37.7,0.735,0
21:08.5,0.06,0.94,0.07,-1,37.9,0.742,0
21:08.6,0.07,0.93,0.08,-1,37.9,0.735,0
21:08.6,0.06,0.91,0.09,-1,37.7,0.737,0
21:08.6,0.06,0.9,0.1,-1,37.7,0.74,0
21:08.7,0.05,0.91,0.11,-1,37.7,0.742,0
21:08.7,0.06,0.9,0.12,-1,37.7,0.742,0
21:08.7,0.05,0.9,0.09,-1,37.9,0.742,0
21:08.7,0.05,0.94,0.09,-1,37.7,0.742,0
21:08.8,0.05,0.93,0.09,-1,37.7,0.735,0
21:08.8,0.03,0.94,0.08,-1,37.7,0.737,0
21:08.8,0.03,0.92,0.12,-1,37.7,0.74,0
21:08.9,0.04,0.9,0.12,-1,37.7,0.74,0
21:08.9,0.04,0.92,0.1,-1,37.7,0.742,0
21:08.9,0.03,0.93,0.09,-1,37.7,0.742,0
21:09.0,0.02,0.91,0.08,-1,37.7,0.742,0
21:09.0,0.03,0.9,0.1,-1,37.7,0.742,0
21:09.0,0.01,0.91,0.1,-1,37.7,0.737,0
21:09.1,0.02,0.92,0.09,-1,37.7,0.737,0
21:09.1,0.02,0.9,0.11,-1,37.7,0.737,0
21:09.1,0.03,0.95,0.11,-1,37.7,0.737,0
21:09.2,0.03,0.93,0.08,-1,37.7,0.737,0
21:09.2,0.04,0.92,0.08,-1,37.7,0.737,0
21:09.2,0.03,0.91,0.09,-1,37.7,0.737,0
21:09.3,0.04,0.92,0.11,-1,37.7,0.737,0
21:09.3,0.05,0.93,0.11,-1,37.7,0.737,0
21:09.3,0.04,0.92,0.11,-1,37.7,0.737,0
21:09.3,0.04,0.91,0.1,-1,37.7,0.737,0
21:09.4,0.03,0.92,0.09,-1,37.7,0.737,0
21:09.4,0.03,0.92,0.07,-1,37.7,0.737,0
21:09.4,0.02,0.91,0.08,-1,37.7,0.737,0
21:09.5,0.04,0.88,0.12,-1,37.7,0.737,0
21:09.5,0.05,0.9,0.14,-1,37.7,0.737,0
21:09.5,0.05,0.91,0.04,-1,37.7,0.737,0
21:09.6,0.03,0.92,0.06,-1,37.7,0.738,0
21:09.6,0.05,0.95,0.16,-1,38.1,0.739,0
21:09.6,0.04,0.93,0.12,-1,38.1,0.736,0
21:09.7,0.07,0.96,0.17,-1,38.1,0.734,0
21:09.7,0.09,1,0.29,-1,38.1,0.734,0
21:09.7,0.05,0.88,0.18,-1,38.1,0.731,0
21:09.8,0.09,0.97,0.3,-1,38.1,0.731,0
21:09.8,-0.25,0.36,-0.4,-1,38.1,0.731,0
21:09.8,0.17,1.1,0.03,-1,38.1,0.731,0
21:09.8,0.02,0.97,0.11,-1,38.1,0.731,0
21:09.9,0.05,0.86,0.21,-1,38.1,0.732,0
21:09.9,0.04,0.86,0.22,-1,38.1,0.732,0
21:09.9,0.02,0.97,0.14,-1,38.1,0.732,0
21:10.0,0.01,0.92,0.09,-1,38.1,0.732,0
21:10.0,0.01,0.9,0.08,-1,38.1,0.729,0
21:10.0,0.05,0.92,0.1,-1,38.1,0.727,0
21:10.1,0.06,0.95,0.17,-1,37.4,0.727,0
21:10.1,0.06,0.94,0.14,-1,38.1,0.729,0
21:10.1,0.08,0.94,0.18,-1,38.1,0.732,0
21:10.2,0.08,0.93,0.17,-1,38.1,0.729,0
21:10.2,0.02,0.88,0.14,-1,38.1,0.727,0
21:10.2,0.04,0.92,0.11,-1,37.7,0.725,0
21:10.2,0.04,0.9,0.12,-1,37.7,0.729,0
21:10.3,0.06,0.9,0.15,-1,37.7,0.725,0
21:10.3,0.03,0.9,0.13,-1,37.7,0.725,0
21:10.3,0.02,0.85,0.11,-1,37.7,0.725,0
21:10.4,-0.02,0.85,0.12,-1,37.7,0.725,0
21:10.4,0.05,1,0.22,-1,37.7,0.729,0
21:10.4,0,0.97,0.16,-1,37.7,0.729,0
21:10.5,0,0.96,0.16,-1,37.7,0.729,0
21:10.5,0,0.9,0.2,-1,37.7,0.725,0
21:10.5,0.04,0.89,0.21,-1,37.7,0.729,0
21:10.6,0,0.9,0.17,-1,37.7,0.725,0
21:10.6,0,0.91,0.16,-1,37.7,0.725,0
21:10.6,0,0.93,0.18,-1,37.7,0.725,0
21:10.7,0,0.94,0.2,-1,37.7,0.725,0
21:10.7,0.03,0.94,0.2,-1,37.7,0.725,0
21:10.7,0.03,0.94,0.18,-1,37.7,0.725,0
21:10.7,0.05,0.93,0.2,-1,37.7,0.722,0
21:10.8,0.06,0.92,0.22,-1,37.7,0.722,0
21:10.8,0.06,0.88,0.21,-1,37.7,0.725,0
21:10.8,0.05,0.89,0.18,-1,37.7,0.722,0
21:10.9,0.06,0.91,0.19,-1,37.7,0.722,0
21:10.9,0.06,0.91,0.19,-1,37.7,0.729,0
21:10.9,0.02,0.93,0.15,-1,37.7,0.729,0
21:11.0,0.04,0.93,0.16,-1,37.7,0.732,0
21:11.0,0.07,0.92,0.22,-1,37.7,0.732,0
21:11.0,0.05,0.93,0.21,-1,37.7,0.732,0
21:11.1,0.04,0.9,0.17,-1,37.7,0.737,0
21:11.1,0,0.88,0.15,-1,37.7,0.732,0
21:11.1,-0.07,0.9,0.09,-1,37.7,0.729,0
21:11.2,0,0.98,0.21,-1,37.7,0.729,0
21:11.2,0.07,0.92,0.29,-1,37.7,0.732,0
21:11.2,0.04,0.88,0.23,-1,37.7,0.732,0
21:11.3,0,0.89,0.14,-1,37.7,0.729,0
21:11.3,0.01,0.93,0.12,-1,37.7,0.729,0
21:11.3,0.02,0.94,0.14,-1,37.7,0.729,0
21:11.3,0.03,0.92,0.16,-1,37.7,0.729,0
21:11.4,0.06,0.93,0.2,-1,37.7,0.729,0
21:11.4,0.07,0.93,0.19,-1,37.7,0.729,0
21:11.4,0.08,0.92,0.2,-1,37.7,0.729,0
21:11.5,0.1,0.91,0.19,-1,37.7,0.729,0
21:11.5,0.08,0.9,0.15,-1,37.7,0.729,0
21:11.5,0.03,0.92,0.09,-1,37.7,0.729,0
21:11.6,0.03,0.92,0.12,-1,37.7,0.729,0
21:11.6,0.04,0.93,0.18,-1,37.7,0.729,0
21:11.6,0.05,0.9,0.19,-1,37.7,0.729,0
21:11.7,0.06,0.9,0.18,-1,37.7,0.729,0
21:11.7,0.04,0.91,0.16,-1,37.7,0.729,0
21:11.7,0.03,0.91,0.13,-1,37.7,0.729,0
21:11.8,0.02,0.89,0.14,-1,37.7,0.729,0
21:11.8,0.01,0.92,0.15,-1,37.7,0.729,0
21:11.8,0,0.94,0.12,-1,37.7,0.729,0
21:11.8,0.05,0.96,0.19,-1,37.7,0.729,0
21:11.9,0.07,0.93,0.2,-1,37.7,0.729,0
21:11.9,0.03,0.9,0.13,-1,37.7,0.729,0
21:11.9,0,0.87,0.09,-1,37.7,0.729,0
21:12.0,0,0.92,0.09,-1,37.7,0.729,0
21:12.0,0.04,0.95,0.14,-1,37.7,0.729,0
21:12.0,0.05,0.93,0.17,-1,37.7,0.729,0
21:12.1,0.06,0.93,0.14,-1,37.7,0.729,0
21:12.1,0.06,0.94,0.16,-1,37.7,0.729,0
21:12.1,0.08,0.91,0.2,-1,37.7,0.726,0
21:12.2,0.07,0.85,0.22,-1,37.7,0.729,0
